測定日時,測定項目,測定値,単位,エリア,ポイント,HOLD中,メンテナンス時期,校正時期,消耗品交換時期,オーバーホール時期,ローバッテリ,センサまたは変換器異常,通信不良または断線,グループ名,サブグループ名,メールアドレス,シリアルNo.,状態,希釈倍率,非表示
2026/07/21 23:50,保管タンク,16380,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:50,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:50,保管タンク,43144,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 23:40,保管タンク１,6789,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:40,保管タンク２,2430,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:40,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:40,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:40,保管タンク,43122,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 23:30,保管タンク１,6788,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:30,保管タンク２,2425,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:30,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:30,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:30,保管タンク,43166,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 23:20,保管タンク１,6783,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:20,保管タンク２,2431,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:20,保管タンク,16637,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:20,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:20,保管タンク,43100,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 23:10,保管タンク１,6783,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:10,保管タンク２,2435,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:10,保管タンク,16652,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:10,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:10,保管タンク,43111,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 23:00,保管タンク１,6807,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:00,保管タンク２,2452,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 23:00,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 23:00,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 23:00,保管タンク,43144,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:50,保管タンク１,6828,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:50,保管タンク２,2458,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:50,保管タンク,16637,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:50,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:50,保管タンク,43232,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:40,保管タンク１,6798,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:40,保管タンク２,2452,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:40,保管タンク,16637,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:40,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:40,保管タンク,43221,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:30,保管タンク１,6794,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:30,保管タンク２,2455,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:30,保管タンク,16652,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:30,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:30,保管タンク,43144,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:20,保管タンク１,6821,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:20,保管タンク２,2455,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:20,保管タンク,16622,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:20,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:20,保管タンク,43221,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:10,保管タンク１,6797,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:10,保管タンク２,2449,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:10,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:10,保管タンク,25204,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:10,保管タンク,43177,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 22:00,保管タンク１,6801,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:00,保管タンク２,2449,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 22:00,保管タンク,16662,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 22:00,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 22:00,保管タンク,43188,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:50,保管タンク１,6777,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:50,保管タンク２,2453,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:50,保管タンク,16647,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:50,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:50,保管タンク,43243,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:40,保管タンク１,6773,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:40,保管タンク２,2452,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:40,保管タンク,16652,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:40,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:40,保管タンク,43166,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:30,保管タンク１,6762,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:30,保管タンク２,2447,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:30,保管タンク,16602,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:30,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:30,保管タンク,43177,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:20,保管タンク１,6768,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:20,保管タンク２,2432,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:20,保管タンク,16647,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:20,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:20,保管タンク,43188,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:10,保管タンク１,6792,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:10,保管タンク２,2425,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:10,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:10,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:10,保管タンク,43210,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 21:00,保管タンク１,6795,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:00,保管タンク２,2431,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 21:00,保管タンク,16642,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 21:00,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 21:00,保管タンク,43122,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 20:50,保管タンク１,6143,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:50,保管タンク２,2451,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:50,保管タンク,16652,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 20:50,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 20:50,保管タンク,43199,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 20:40,保管タンク１,6102,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:40,保管タンク２,2426,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:40,保管タンク,16632,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 20:40,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 20:40,保管タンク,43100,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 20:30,保管タンク１,6122,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:30,保管タンク２,2433,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:30,保管タンク,16637,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 20:30,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 20:30,保管タンク,43188,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 20:20,保管タンク１,5501,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:20,保管タンク２,2425,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:20,保管タンク,16602,kg,北海道,コスモアグリ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2451053490003,,0,
2026/07/21 20:20,保管タンク,25245,㎏,北海道,ノベルズデイリーファーム,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2511053490009,,0,
2026/07/21 20:20,保管タンク,43144,L,北海道,ベンチャーグレイン,,,,,,,,,タンク遠隔監視システム,ベンチャーグレイン,alterna@mbr.nifty.com,2451053490004,,0,
2026/07/21 20:10,保管タンク１,5501,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
2026/07/21 20:10,保管タンク２,2441,L,長野,ポテトデリカ,,,,,,,,,タンク遠隔監視システム,,zko@nifty.com,2438053490012,,0,
